date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:17:28	68131/68131	---M--	200	added ('OK')	text/css	date:Fri,%2019%20Aug%202022%2009:48:19%20GMT	https://foodia.dexignzone.com/xhtml/assets/vendor/wow/css/libs/animate.css	E:/Tem/E-Kantin/foodia.dexignzone.com/xhtml/assets/vendor/wow/css/libs/animate.css	(from https://foodia.dexignzone.com/xhtml/onboading.html)
17:17:28	402/402	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Aug%202022%2005:58:24%20GMT	https://foodia.dexignzone.com/xhtml/assets/images/logo-item/spoon1.svg	E:/Tem/E-Kantin/foodia.dexignzone.com/xhtml/assets/images/logo-item/spoon1.svg	(from https://foodia.dexignzone.com/xhtml/onboading.html)
17:17:28	451/451	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Aug%202022%2005:58:25%20GMT	https://foodia.dexignzone.com/xhtml/assets/images/logo-item/spoon2.svg	E:/Tem/E-Kantin/foodia.dexignzone.com/xhtml/assets/images/logo-item/spoon2.svg	(from https://foodia.dexignzone.com/xhtml/onboading.html)
17:17:31	8155/8155	---M--	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2009:28:52%20GMT	https://foodia.dexignzone.com/xhtml/assets/vendor/wow/dist/wow.min.js	E:/Tem/E-Kantin/foodia.dexignzone.com/xhtml/assets/vendor/wow/dist/wow.min.js	(from https://foodia.dexignzone.com/xhtml/onboading.html)
17:17:31	11120/11120	---M--	200	added ('OK')	text/css	date:Fri,%2019%20Aug%202022%2009:29:27%20GMT	https://foodia.dexignzone.com/xhtml/assets/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	E:/Tem/E-Kantin/foodia.dexignzone.com/xhtml/assets/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	(from https://foodia.dexignzone.com/xhtml/product.html)
17:17:32	3852/3852	---M--	200	added ('OK')	text/css	date:Fri,%2019%20Aug%202022%2009:00:01%20GMT	https://foodia.dexignzone.com/xhtml/assets/vendor/nouislider/nouislider.min.css	E:/Tem/E-Kantin/foodia.dexignzone.com/xhtml/assets/vendor/nouislider/nouislider.min.css	(from https://foodia.dexignzone.com/xhtml/product.html)
17:17:32	17837/17837	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Aug%202022%2005:58:19%20GMT	https://foodia.dexignzone.com/xhtml/assets/images/food/pic1.png	E:/Tem/E-Kantin/foodia.dexignzone.com/xhtml/assets/images/food/pic1.png	(from https://foodia.dexignzone.com/xhtml/product.html)
17:17:33	18588/18588	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Aug%202022%2005:58:20%20GMT	https://foodia.dexignzone.com/xhtml/assets/images/food/pic2.png	E:/Tem/E-Kantin/foodia.dexignzone.com/xhtml/assets/images/food/pic2.png	(from https://foodia.dexignzone.com/xhtml/product.html)
17:17:33	767432/767432	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Aug%202022%2005:57:51%20GMT	https://foodia.dexignzone.com/xhtml/assets/images/shop.png	E:/Tem/E-Kantin/foodia.dexignzone.com/xhtml/assets/images/shop.png	(from https://foodia.dexignzone.com/xhtml/onboading.html)
17:17:33	16223/16223	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Aug%202022%2005:58:21%20GMT	https://foodia.dexignzone.com/xhtml/assets/images/food/pic4.png	E:/Tem/E-Kantin/foodia.dexignzone.com/xhtml/assets/images/food/pic4.png	(from https://foodia.dexignzone.com/xhtml/product.html)
